rank	word	zipf
5231	lit	4.19
5232	louisiana	4.19
5233	mar	4.19
5234	marie	4.19
5235	meals	4.19
5236	mississippi	4.19
5237	nerve	4.19
5238	netflix	4.19
5239	nightmare	4.19
5240	operators	4.19
5241	overnight	4.19
5242	partially	4.19
5243	participating	4.19
5244	pie	4.19
5245	platforms	4.19
5246	populations	4.19
5247	poster	4.19
5248	pr	4.19
5249	practically	4.19
5250	preserve	4.19
5251	produces	4.19
5252	qualify	4.19
5253	raid	4.19
5254	ram	4.19
5255	ranging	4.19
5256	ranking	4.19
5257	receives	4.19
5258	respective	4.19
5259	restricted	4.19
5260	routes	4.19
5261	samuel	4.19
5262	sandy	4.19
5263	scenario	4.19
5264	sheep	4.19
5265	situated	4.19
5266	slaves	4.19
5267	sony	4.19
5268	spotted	4.19
5269	spreading	4.19
5270	stanley	4.19
5271	sustainable	4.19
5272	sustained	4.19
5273	taxi	4.19
5274	themes	4.19
5275	threatening	4.19
5276	tobacco	4.19
5277	trace	4.19
5278	trapped	4.19
5279	turner	4.19
5280	uncomfortable	4.19
5281	wasted	4.19
5282	weakness	4.19
5283	widespread	4.19
5284	xbox	4.19
5285	accepting	4.18
5286	accessible	4.18
5287	acknowledge	4.18
5288	advised	4.18
5289	advisory	4.18
5290	animation	4.18
5291	assignment	4.18
5292	balanced	4.18
5293	bare	4.18
5294	basement	4.18
5295	bases	4.18
5296	battles	4.18
5297	bias	4.18
5298	birmingham	4.18
5299	bits	4.18
5300	cancel	4.18
5301	carpet	4.18
5302	ceiling	4.18
5303	cherry	4.18
5304	chill	4.18
5305	classification	4.18
5306	clue	4.18
5307	codes	4.18
5308	cole	4.18
5309	collapse	4.18
5310	collecting	4.18
5311	compound	4.18
5312	conscious	4.18
5313	consecutive	4.18
5314	contents	4.18
5315	costume	4.18
5316	craig	4.18
5317	deleted	4.18
5318	devoted	4.18
5319	didnt	4.18
5320	displayed	4.18
5321	dominated	4.18
5322	earl	4.18
5323	endless	4.18
5324	escaped	4.18
5325	examine	4.18
5326	floating	4.18
5327	garbage	4.18
5328	gospel	4.18
5329	grain	4.18
5330	grid	4.18
5331	grows	4.18
5332	heating	4.18
5333	identification	4.18
5334	knees	4.18
5335	lap	4.18
5336	lions	4.18
5337	liver	4.18
5338	metro	4.18
5339	metropolitan	4.18
5340	mines	4.18
5341	mixture	4.18
5342	nominated	4.18
5343	oak	4.18
5344	parliamentary	4.18
5345	patent	4.18
5346	perception	4.18
5347	physician	4.18
5348	portland	4.18
5349	proceed	4.18
5350	proceedings	4.18
5351	pupils	4.18
5352	reserved	4.18
5353	restore	4.18
5354	rifle	4.18
5355	rival	4.18
5356	rs	4.18
5357	runner	4.18
5358	sadly	4.18
5359	sc	4.18
5360	she'd	4.18
5361	she'll	4.18
5362	shoulders	4.18
5363	significance	4.18
5364	sits	4.18
5365	sizes	4.18
5366	slept	4.18
5367	soap	4.18
5368	spray	4.18
5369	stored	4.18
5370	stressed	4.18
5371	structural	4.18
5372	suite	4.18
5373	tbh	4.18
5374	tropical	4.18
5375	ukrainian	4.18
5376	unnecessary	4.18
5377	verse	4.18
5378	victor	4.18
5379	vintage	4.18
5380	warned	4.18
5381	watson	4.18
5382	acres	4.17
5383	adapted	4.17
5384	adoption	4.17
5385	anonymous	4.17
5386	antonio	4.17
5387	approaching	4.17
5388	artistic	4.17
5389	attendance	4.17
5390	aviation	4.17
5391	barrel	4.17
5392	beds	4.17
5393	beloved	4.17
5394	bless	4.17
5395	boxing	4.17
5396	celebrating	4.17
5397	charging	4.17
5398	chemicals	4.17
5399	chuck	4.17
5400	cinema	4.17
5401	colonial	4.17
5402	comics	4.17
5403	compliance	4.17
5404	contrary	4.17
5405	controlling	4.17
5406	corporations	4.17
5407	couch	4.17
5408	country's	4.17
5409	crush	4.17
5410	dam	4.17
5411	decrease	4.17
5412	defeated	4.17
5413	diabetes	4.17
5414	dressing	4.17
5415	expanding	4.17
5416	fears	4.17
5417	fires	4.17
5418	genre	4.17
5419	gentle	4.17
5420	grammar	4.17
5421	hiv	4.17
5422	idk	4.17
5423	illustrated	4.17
5424	invented	4.17
5425	jake	4.17
5426	jam	4.17
5427	jamie	4.17
5428	jessica	4.17
5429	keith	4.17
5430	kent	4.17
5431	layers	4.17
5432	lease	4.17
5433	lens	4.17
5434	licensed	4.17
5435	loyalty	4.17
5436	madison	4.17
5437	magnetic	4.17
5438	metres	4.17
5439	monsters	4.17
5440	mysterious	4.17
5441	notion	4.17
5442	partial	4.17
5443	piss	4.17
5444	placing	4.17
5445	propaganda	4.17
5446	rat	4.17
5447	reflection	4.17
5448	reminded	4.17
5449	resolve	4.17
5450	revolutionary	4.17
5451	scandal	4.17
5452	shine	4.17
5453	si	4.17
5454	simultaneously	4.17
5455	substitute	4.17
5456	surveillance	4.17
5457	tactics	4.17
5458	testimony	4.17
5459	thai	4.17
5460	treasure	4.17
5461	trophy	4.17
5462	tweet	4.17
5463	tyler	4.17
5464	underlying	4.17
5465	unfair	4.17
5466	villages	4.17
5467	von	4.17
5468	wa	4.17
5469	acceptance	4.16
5470	accidents	4.16
5471	affects	4.16
5472	annually	4.16
5473	apologize	4.16
5474	appreciated	4.16
5475	approached	4.16
5476	arriving	4.16
5477	ash	4.16
5478	aunt	4.16
5479	benjamin	4.16
5480	blake	4.16
5481	bubble	4.16
5482	buyers	4.16
5483	casino	4.16
5484	charts	4.16
5485	clouds	4.16
5486	connecting	4.16
5487	counsel	4.16
5488	creature	4.16
5489	deadly	4.16
5490	decides	4.16
5491	der	4.16
5492	desired	4.16
5493	determination	4.16
5494	embrace	4.16
5495	emerged	4.16
5496	exhibit	4.16
5497	flew	4.16
5498	gentleman	4.16
5499	gm	4.16
5500	halloween	4.16
5501	hammer	4.16
5502	hitler	4.16
5503	hosting	4.16
5504	icon	4.16
5505	imposed	4.16
5506	indigenous	4.16
5507	infinite	4.16
5508	installation	4.16
5509	inter	4.16
5510	interactions	4.16
5511	introducing	4.16
5512	iranian	4.16
5513	kicking	4.16
5514	laying	4.16
5515	legislature	4.16
5516	liability	4.16
5517	maine	4.16
5518	makers	4.16
5519	manhattan	4.16
5520	marathon	4.16
5521	marvel	4.16
5522	michelle	4.16
5523	moreover	4.16
5524	mps	4.16
5525	neil	4.16
5526	organisations	4.16
5527	ours	4.16
5528	parade	4.16
5529	paradise	4.16
5530	perceived	4.16
5531	pics	4.16
5532	planes	4.16
5533	politician	4.16
5534	preliminary	4.16
5535	premiere	4.16
5536	presidency	4.16
5537	reaches	4.16
5538	react	4.16
5539	realistic	4.16
5540	remarks	4.16
5541	retain	4.16
5542	roberts	4.16
5543	rocky	4.16
5544	russians	4.16
5545	saints	4.16
5546	satisfaction	4.16
5547	scratch	4.16
5548	shade	4.16
5549	sheets	4.16
5550	sheriff	4.16
5551	shy	4.16
5552	sometime	4.16
5553	spirits	4.16
5554	sporting	4.16
5555	strictly	4.16
5556	sunshine	4.16
5557	teens	4.16
5558	thou	4.16
5559	tier	4.16
5560	tommy	4.16
5561	travelling	4.16
5562	vancouver	4.16
5563	vocal	4.16
5564	warrior	4.16
5565	woman's	4.16
5566	worries	4.16
5567	yield	4.16
5568	accomplished	4.15
5569	admission	4.15
5570	adventures	4.15
5571	aka	4.15
5572	appearing	4.15
5573	bacon	4.15
5574	barrier	4.15
5575	belgium	4.15
5576	believing	4.15
5577	blacks	4.15
5578	bombs	4.15
5579	burst	4.15
5580	caps	4.15
5581	casting	4.15
5582	cattle	4.15
5583	cc	4.15
5584	classroom	4.15
5585	collins	4.15
5586	colours	4.15
5587	compromise	4.15
5588	convenient	4.15
5589	costa	4.15
5590	criminals	4.15
5591	crop	4.15
5592	earthquake	4.15
5593	elderly	4.15
5594	eliminate	4.15
5595	embarrassing	4.15
5596	farmer	4.15
5597	finest	4.15
5598	grants	4.15
5599	harbor	4.15
5600	harvey	4.15
5601	hates	4.15
5602	incidents	4.15
5603	inform	4.15
5604	ion	4.15
5605	jeremy	4.15
5606	lesbian	4.15
5607	lovers	4.15
5608	lt	4.15
5609	mathematics	4.15
5610	medication	4.15
5611	minded	4.15
5612	morris	4.15
5613	norway	4.15
5614	par	4.15
5615	podcast	4.15
5616	portfolio	4.15
5617	productivity	4.15
5618	promoted	4.15
5619	protocol	4.15
5620	quietly	4.15
5621	rachel	4.15
5622	replacing	4.15
5623	responsibilities	4.15
5624	salad	4.15
5625	scholarship	4.15
5626	screening	4.15
5627	sends	4.15
5628	smiling	4.15
5629	soup	4.15
5630	southeast	4.15
5631	stake	4.15
5632	stating	4.15
5633	strain	4.15
5634	suspected	4.15
5635	swift	4.15
5636	tackle	4.15
5637	tigers	4.15
5638	timeline	4.15
5639	torture	4.15
5640	traded	4.15
5641	translated	4.15
5642	tricks	4.15
5643	twins	4.15
5644	urgent	4.15
5645	vegetables	4.15
5646	vertical	4.15
5647	violation	4.15
5648	wallet	4.15
5649	welsh	4.15
5650	workshop	4.15
5651	wrapped	4.15
5652	9th	4.14
5653	aboard	4.14
5654	abstract	4.14
5655	accent	4.14
5656	addiction	4.14
5657	associates	4.14
5658	awake	4.14
5659	beam	4.14
5660	beans	4.14
5661	binding	4.14
5662	blank	4.14
5663	buffalo	4.14
5664	cbs	4.14
5665	commons	4.14
5666	conservatives	4.14
5667	contacts	4.14
5668	conviction	4.14
5669	corrupt	4.14
5670	cow	4.14
5671	curve	4.14
5672	depressed	4.14
5673	deserved	4.14
5674	dining	4.14
5675	disorders	4.14
5676	duration	4.14
5677	eddie	4.14
5678	emily	4.14
5679	encouraging	4.14
5680	farms	4.14
5681	fifteen	4.14
5682	flows	4.14
5683	ga	4.14
5684	genes	4.14
5685	graduated	4.14
5686	grandmother	4.14
5687	harsh	4.14
5688	heights	4.14
5689	horn	4.14
5690	hurry	4.14
5691	immune	4.14
5692	inflation	4.14
5693	ingredients	4.14
5694	inspection	4.14
5695	install	4.14
5696	instruction	4.14
5697	intensity	4.14
5698	inventory	4.14
5699	investigated	4.14
5700	invitation	4.14
5701	judicial	4.14
5702	justify	4.14
5703	kyle	4.14
5704	lakes	4.14
5705	lean	4.14
5706	lecture	4.14
5707	libraries	4.14
5708	logical	4.14
5709	mason	4.14
5710	meaningful	4.14
5711	migration	4.14
5712	missile	4.14
5713	motivated	4.14
5714	muscles	4.14
5715	nancy	4.14
5716	norman	4.14
5717	northwest	4.14
5718	nurses	4.14
5719	organ	4.14
5720	patrol	4.14
5721	pearl	4.14
5722	peer	4.14
5723	pepper	4.14
5724	pig	4.14
5725	pile	4.14
5726	plug	4.14
5727	provision	4.14
5728	releasing	4.14
5729	requiring	4.14
5730	revised	4.14
5731	rod	4.14
5732	scream	4.14
5733	stairs	4.14
5734	staring	4.14
5735	statistical	4.14
5736	sticks	4.14
5737	strangers	4.14
5738	succeeded	4.14
5739	sweat	4.14
5740	switched	4.14
5741	syrian	4.14
5742	tattoo	4.14
5743	teenage	4.14
5744	thunder	4.14
5745	tours	4.14
5746	tragedy	4.14
5747	trauma	4.14
5748	vincent	4.14
5749	wrestling	4.14
5750	zoo	4.14
5751	accordance	4.13
5752	acquire	4.13
5753	activist	4.13
5754	activists	4.13
5755	addresses	4.13
5756	alike	4.13
5757	applicable	4.13
5758	arrow	4.13
5759	availability	4.13
5760	aw	4.13
5761	ba	4.13
5762	bend	4.13
5763	boundary	4.13
5764	breach	4.13
5765	cabin	4.13
5766	cage	4.13
5767	chancellor	4.13
5768	cheers	4.13
5769	circles	4.13
5770	closet	4.13
5771	combine	4.13
5772	companion	4.13
5773	comparing	4.13
5774	consciousness	4.13
5775	consultant	4.13
5776	controller	4.13
5777	corresponding	4.13
5778	courtesy	4.13
5779	cuba	4.13
5780	damages	4.13
5781	demanding	4.13
5782	disc	4.13
5783	dishes	4.13
5784	dozens	4.13
5785	eagle	4.13
5786	eaten	4.13
5787	embassy	4.13
5788	engaging	4.13
5789	fascinating	4.13
5790	financing	4.13
5791	fitted	4.13
5792	flexible	4.13
5793	gaining	4.13
5794	gentlemen	4.13
5795	goodness	4.13
5796	guilt	4.13
5797	haven	4.13
5798	helicopter	4.13
5799	homework	4.13
5800	households	4.13
5801	hp	4.13
5802	iconic	4.13
5803	infected	4.13
5804	keen	4.13
5805	kenya	4.13
5806	lesser	4.13
5807	liberals	4.13
5808	lip	4.13
5809	mandatory	4.13
5810	manufactured	4.13
5811	mechanics	4.13
5812	mere	4.13
5813	miracle	4.13
5814	mt	4.13
5815	mud	4.13
5816	murphy	4.13
5817	nathan	4.13
5818	observation	4.13
5819	operates	4.13
5820	owe	4.13
5821	permitted	4.13
5822	phenomenon	4.13
5823	pittsburgh	4.13
5824	playoff	4.13
5825	precise	4.13
5826	profession	4.13
5827	prospect	4.13
5828	protective	4.13
5829	providers	4.13
5830	publisher	4.13
5831	putin	4.13
5832	reportedly	4.13
5833	retreat	4.13
5834	rookie	4.13
5835	sandwich	4.13
5836	seeks	4.13
5837	sentences	4.13
5838	separation	4.13
5839	sexually	4.13
5840	ski	4.13
5841	skilled	4.13
5842	sterling	4.13
5843	stuart	4.13
5844	surgeon	4.13
5845	theft	4.13
5846	um	4.13
5847	understands	4.13
5848	valve	4.13
5849	visa	4.13
5850	washing	4.13
5851	adjacent	4.12
5852	agreements	4.12
5853	appreciation	4.12
5854	arabia	4.12
5855	athletic	4.12
5856	authorized	4.12
5857	banner	4.12
5858	beijing	4.12
5859	blew	4.12
5860	blocking	4.12
5861	brad	4.12
5862	caribbean	4.12
5863	charm	4.12
5864	chasing	4.12
5865	climbing	4.12
5866	colony	4.12
5867	complaining	4.12
5868	cookies	4.12
5869	cruel	4.12
5870	curriculum	4.12
5871	deadline	4.12
5872	deer	4.12
5873	delta	4.12
5874	demanded	4.12
5875	dive	4.12
5876	divide	4.12
5877	easter	4.12
5878	electoral	4.12
5879	eleven	4.12
5880	entity	4.12
5881	excessive	4.12
5882	exercises	4.12
5883	feminist	4.12
5884	governing	4.12
5885	ham	4.12
5886	heal	4.12
5887	interface	4.12
5888	ios	4.12
5889	jewelry	4.12
5890	journalism	4.12
5891	juan	4.12
5892	julia	4.12
5893	jungle	4.12
5894	linear	4.12
5895	mg	4.12
5896	occasional	4.12
5897	oriented	4.12
5898	pete	4.12
5899	pilots	4.12
5900	prayers	4.12
5901	predicted	4.12
5902	pressed	4.12
5903	preventing	4.12
5904	prof	4.12
5905	provisions	4.12
5906	pursuit	4.12
5907	rap	4.12
5908	reflected	4.12
5909	reminder	4.12
5910	restored	4.12
5911	resume	4.12
5912	rev	4.12
5913	richmond	4.12
5914	ridge	4.12
5915	samsung	4.12
5916	scholars	4.12
5917	sealed	4.12
5918	sounded	4.12
5919	sri	4.12
5920	streams	4.12
5921	strongest	4.12
5922	tends	4.12
5923	tribe	4.12
5924	unfortunate	4.12
5925	variable	4.12
5926	victorian	4.12
5927	worrying	4.12
5928	xi	4.12
5929	zones	4.12
5930	ace	4.11
5931	adjusted	4.11
5932	alternate	4.11
5933	arrives	4.11
5934	artwork	4.11
5935	ashley	4.11
5936	athlete	4.11
5937	attraction	4.11
5938	babe	4.11
5939	bankruptcy	4.11
5940	canon	4.11
5941	capabilities	4.11
5942	cared	4.11
5943	catherine	4.11
5944	chains	4.11
5945	closure	4.11
5946	cognitive	4.11
5947	competitors	4.11
5948	connecticut	4.11
5949	convert	4.11
5950	cooked	4.11
5951	ct	4.11
5952	cups	4.11
5953	deciding	4.11
5954	defender	4.11
5955	dental	4.11
5956	diplomatic	4.11
5957	divisions	4.11
5958	drum	4.11
5959	editorial	4.11
5960	enabled	4.11
5961	entertaining	4.11
5962	est	4.11
5963	establishing	4.11
5964	eternal	4.11
5965	freeze	4.11
5966	generic	4.11
5967	grandma	4.11
5968	grip	4.11
5969	handful	4.11
5970	happily	4.11
5971	harmony	4.11
5972	hmm	4.11
5973	humble	4.11
5974	hurting	4.11
5975	hybrid	4.11
5976	intentions	4.11
5977	investing	4.11
5978	keyboard	4.11
5979	lasting	4.11
5980	locally	4.11
5981	loses	4.11
5982	mild	4.11
5983	minimal	4.11
5984	mixing	4.11
5985	molecular	4.11
5986	nearest	4.11
5987	neighbor	4.11
5988	noon	4.11
5989	nowadays	4.11
5990	openly	4.11
5991	overview	4.11
5992	pairs	4.11
5993	palestinian	4.11
5994	parish	4.11
5995	pathetic	4.11
5996	poems	4.11
5997	possibilities	4.11
5998	potato	4.11
5999	potter	4.11
6000	preference	4.11
6001	promising	4.11
6002	proportion	4.11
6003	purchases	4.11
6004	rage	4.11
6005	rd	4.11
6006	reflects	4.11
6007	respected	4.11
6008	restoration	4.11
6009	selfish	4.11
6010	sergeant	4.11
6011	silk	4.11
6012	stamp	4.11
6013	throne	4.11
6014	thy	4.11
6015	urge	4.11
6016	voter	4.11
6017	warner	4.11
6018	wasting	4.11
6019	witch	4.11
6020	advantages	4.1
6021	ally	4.1
6022	archives	4.1
6023	array	4.1
6024	assisted	4.1
6025	backs	4.1
6026	belly	4.1
6027	booth	4.1
6028	breakdown	4.1
6029	bridges	4.1
6030	brutal	4.1
6031	calculated	4.1
6032	cam	4.1
6033	centres	4.1
6034	chapters	4.1
6035	citizenship	4.1
6036	civilians	4.1
6037	cliff	4.1
6038	conflicts	4.1
6039	consensus	4.1
6040	cycling	4.1
6041	declaration	4.1
6042	dennis	4.1
6043	derby	4.1
6044	distinction	4.1
6045	donations	4.1
6046	dragons	4.1
6047	draws	4.1
6048	examined	4.1
6049	facial	4.1
6050	faithful	4.1
6051	fatal	4.1
6052	fig	4.1
6053	fitting	4.1
6054	genuinely	4.1
6055	hardest	4.1
6056	holland	4.1
6057	honored	4.1
6058	hunger	4.1
6059	hurricane	4.1
6060	implications	4.1
6061	import	4.1
6062	innovative	4.1
6063	ipad	4.1
6064	jurisdiction	4.1
6065	laughter	4.1
6066	lemon	4.1
6067	les	4.1
6068	lifted	4.1
6069	loading	4.1
6070	lung	4.1
6071	matching	4.1
6072	mighty	4.1
6073	monetary	4.1
6074	novels	4.1
6075	nutrition	4.1
6076	ore	4.1
6077	os	4.1
6078	outcomes	4.1
6079	outta	4.1
6080	pine	4.1
6081	polls	4.1
6082	poorly	4.1
6083	portugal	4.1
6084	pose	4.1
6085	pour	4.1
6086	proteins	4.1
6087	provider	4.1
6088	publish	4.1
6089	purely	4.1
6090	ralph	4.1
6091	rental	4.1
6092	resolved	4.1
6093	rewards	4.1
6094	sang	4.1
6095	seemingly	4.1
6096	senators	4.1
6097	severely	4.1
6098	shark	4.1
6099	shocking	4.1
6100	southwest	4.1
6101	ss	4.1
6102	studios	4.1
6103	survivors	4.1
6104	tales	4.1
6105	technically	4.1
6106	titled	4.1
6107	traditions	4.1
6108	unlimited	4.1
6109	washed	4.1
6110	watches	4.1
6111	advise	4.09
6112	anxious	4.09
6113	appearances	4.09
6114	bee	4.09
6115	bombing	4.09
6116	cafe	4.09
6117	carlos	4.09
6118	challenged	4.09
6119	cigarettes	4.09
6120	colin	4.09
6121	consisting	4.09
6122	cult	4.09
6123	dairy	4.09
6124	dakota	4.09
6125	darling	4.09
6126	delighted	4.09
6127	delivering	4.09
6128	destroying	4.09
6129	diary	4.09
6130	disagree	4.09
6131	disappear	4.09
6132	drill	4.09
6133	earliest	4.09
6134	edges	4.09
6135	entries	4.09
6136	euro	4.09
6137	evolved	4.09
6138	exports	4.09
6139	fixing	4.09
6140	fl	4.09
6141	flags	4.09
6142	flies	4.09
6143	forecast	4.09
6144	fr	4.09
6145	governance	4.09
6146	heated	4.09
6147	hug	4.09
6148	importantly	4.09
6149	indicating	4.09
6150	indoor	4.09
6151	influential	4.09
6152	intend	4.09
6153	invisible	4.09
6154	jeans	4.09
6155	jets	4.09
6156	julie	4.09
6157	karen	4.09
6158	lasted	4.09
6159	lawsuit	4.09
6160	leak	4.09
6161	lighter	4.09
6162	lucas	4.09
6163	marcus	4.09
6164	mentions	4.09
6165	meter	4.09
6166	mice	4.09
6167	musicians	4.09
6168	olive	4.09
6169	passionate	4.09
6170	potatoes	4.09
6171	prevented	4.09
6172	receiver	4.09
6173	recommendation	4.09
6174	riot	4.09
6175	rogers	4.09
6176	roster	4.09
6177	safer	4.09
6178	sells	4.09
6179	sentenced	4.09
6180	servant	4.09
6181	setup	4.09
6182	should've	4.09
6183	skull	4.09
6184	slot	4.09
6185	smash	4.09
6186	statue	4.09
6187	surprisingly	4.09
6188	surrender	4.09
6189	suspicious	4.09
6190	team's	4.09
6191	teenager	4.09
6192	tender	4.09
6193	thoroughly	4.09
6194	todd	4.09
6195	treatments	4.09
6196	tweeted	4.09
6197	vacuum	4.09
6198	variations	4.09
6199	vi	4.09
6200	where's	4.09
6201	wi	4.09
6202	wont	4.09
6203	acknowledged	4.08
6204	advances	4.08
6205	agrees	4.08
6206	allegations	4.08
6207	anticipated	4.08
6208	approve	4.08
6209	architect	4.08
6210	basin	4.08
6211	beneficial	4.08
6212	bleeding	4.08
6213	breed	4.08
6214	breeding	4.08
6215	bride	4.08
6216	broadway	4.08
6217	bros	4.08
6218	bud	4.08
6219	butler	4.08
6220	careers	4.08
6221	cartoon	4.08
6222	celebrities	4.08
6223	chick	4.08
6224	coke	4.08
6225	comparable	4.08
6226	confirmation	4.08
6227	console	4.08
6228	contractor	4.08
6229	contributing	4.08
6230	diameter	4.08
6231	dubai	4.08
6232	dublin	4.08
6233	dump	4.08
6234	duo	4.08
6235	dynamics	4.08
6236	elephant	4.08
6237	enhanced	4.08
6238	essays	4.08
6239	exhausted	4.08
6240	fabric	4.08
6241	fabulous	4.08
6242	fairy	4.08
6243	fathers	4.08
6244	focuses	4.08
6245	fold	4.08
6246	freak	4.08
6247	frustrated	4.08
6248	gambling	4.08
6249	gently	4.08
6250	glorious	4.08
6251	grief	4.08
6252	harrison	4.08
6253	historically	4.08
6254	hub	4.08
6255	hughes	4.08
6256	inevitable	4.08
6257	investigating	4.08
6258	kg	4.08
6259	labels	4.08
6260	lacking	4.08
6261	laughs	4.08
6262	layout	4.08
6263	lined	4.08
6264	lodge	4.08
6265	lords	4.08
6266	merchant	4.08
6267	merit	4.08
6268	micro	4.08
6269	myth	4.08
6270	nintendo	4.08
6271	objectives	4.08
6272	obsessed	4.08
6273	organised	4.08
6274	overwhelming	4.08
6275	pale	4.08
6276	particles	4.08
6277	pastor	4.08
6278	penalties	4.08
6279	permanently	4.08
6280	pets	4.08
6281	pockets	4.08
6282	poison	4.08
6283	predict	4.08
6284	presenting	4.08
6285	presidents	4.08
6286	pressing	4.08
6287	prints	4.08
6288	provincial	4.08
6289	raped	4.08
6290	realised	4.08
6291	rebel	4.08
6292	repairs	4.08
6293	rotation	4.08
6294	separately	4.08
6295	shaking	4.08
6296	shaw	4.08
6297	societies	4.08
6298	solved	4.08
6299	starring	4.08
6300	struggles	4.08
6301	subtle	4.08
6302	tastes	4.08
6303	throws	4.08
6304	toll	4.08
6305	tooth	4.08
6306	torn	4.08
6307	tragic	4.08
6308	trainer	4.08
6309	transformed	4.08
6310	unbelievable	4.08
6311	underneath	4.08
6312	variation	4.08
6313	viewing	4.08
6314	viral	4.08
6315	warehouse	4.08
6316	wears	4.08
6317	widow	4.08
6318	wives	4.08
6319	®	4.08
6320	adjust	4.07
6321	administrator	4.07
6322	affecting	4.07
6323	allied	4.07
6324	altogether	4.07
6325	animated	4.07
6326	answering	4.07
6327	assess	4.07
6328	assumption	4.07
6329	assured	4.07
6330	austria	4.07
6331	avoided	4.07
6332	avoiding	4.07
6333	basket	4.07
6334	beard	4.07
6335	bio	4.07
6336	blanket	4.07
6337	brains	4.07
6338	bucket	4.07
6339	burger	4.07
6340	capability	4.07
6341	charming	4.07
6342	chiefs	4.07
6343	commented	4.07
6344	computing	4.07
6345	concentrate	4.07
6346	conducting	4.07
6347	consequence	4.07
6348	continent	4.07
6349	cookie	4.07
6350	cruz	4.07
6351	curse	4.07
6352	displays	4.07
6353	drain	4.07
6354	emissions	4.07
6355	ethical	4.07
6356	excellence	4.07
6357	flame	4.07
6358	forests	4.07
6359	freely	4.07
6360	fruits	4.07
6361	grabbed	4.07
6362	graduation	4.07
6363	hint	4.07
6364	horizon	4.07
6365	hostile	4.07
6366	imagined	4.07
6367	inhabitants	4.07
6368	ink	4.07
6369	inn	4.07
6370	intel	4.07
6371	kicks	4.07
6372	legends	4.07
6373	lo	4.07
6374	lucy	4.07
6375	magazines	4.07
6376	matrix	4.07
6377	measuring	4.07
6378	miserable	4.07
6379	momentum	4.07
6380	monkey	4.07
6381	montreal	4.07
6382	motorcycle	4.07
6383	nationwide	4.07
6384	nest	4.07
6385	newcastle	4.07
6386	nicely	4.07
6387	ninth	4.07
6388	nomination	4.07
6389	notable	4.07
6390	obligation	4.07
6391	optical	4.07
6392	outlook	4.07
6393	penny	4.07
6394	petty	4.07
6395	phd	4.07
6396	ports	4.07
6397	preserved	4.07
6398	programmes	4.07
6399	prospects	4.07
6400	publishers	4.07
6401	quantity	4.07
6402	quantum	4.07
6403	rainbow	4.07
6404	rebels	4.07
6405	recognised	4.07
6406	reed	4.07
6407	reign	4.07
6408	responding	4.07
6409	retained	4.07
6410	rises	4.07
6411	saves	4.07
6412	scan	4.07
6413	scare	4.07
6414	sectors	4.07
6415	shorts	4.07
6416	span	4.07
6417	specialized	4.07
6418	spencer	4.07
6419	submission	4.07
6420	sunny	4.07
6421	supporter	4.07
6422	te	4.07
6423	testament	4.07
6424	toe	4.07
6425	tops	4.07
6426	tremendous	4.07
6427	valued	4.07
6428	wounds	4.07
6429	ab	4.06
6430	accommodation	4.06
